Name,Longitude,Latitude
Langlade County Veterans Memorial Park,-89.105,45.33
Laura Lake,-88.507,45.704
Laurel Lake,-89.111,45.816
Ledge County Park,-88.586,43.468
Lions Club - Four Seasons Park - Independence,-91.414,44.357
Little Sand Bay Rec Area,-90.889,46.946
Long Lake - Kettle Moraine State Forest,-88.165,43.662
Lost Lake,-88.558,45.884
Lucius Woods County Park,-91.818,46.349
Luna White Deer,-88.962,45.903
Main - Sidie Hollow Park,-90.96,43.545
Marathon Park,-89.65,44.958
Marian City Park,-90.583,46.134
Marinette City Park,-87.639,45.09
Mauthe Lake - Kettle Moraine State Forest,-88.173,43.604
McClintock County Park,-88.329,45.478
McKeller City Park,-89.86,42.81
McMullen County Park,-90.522,44.15
Mead Lake Park,-90.757,44.793
Medford City Park,-90.352,45.141
Memorial Park - Athens,-90.076,45.033
Memorial Park - Washburn,-90.88,46.677
Mendota County Park,-89.469,43.11
Menomonee Park,-88.183,43.16
Merlin Lambert Park,-90.506,44.304
Merrick State Park,-91.748,44.152
Mill Bluff State Park,-90.319,43.941
Mineral Lake,-90.833,46.289
Mirror Lake State Park,-89.808,43.561
Mondovi Town Park,-91.668,44.572
Moon Lake City Park,-91.406,46.556
Mooney Dam County Park,-91.572,46.259
Moose Lake,-91.02,46.016
Morgan County Park,-87.893,45.669
Morgan Lake,-88.544,45.772
Morris Erickson County Park,-91.409,45.254
Moundview Park,-90.459,42.741
Mukwonago Park,-88.388,42.863
Murphy Flowage Park,-91.512,45.574
Muskego Park,-88.166,42.897
Myron County Park,-91.703,45.192
Naga - Waukee Park,-88.369,43.061
Namekagon,-91.085,46.244
Namekagon Trail Bridge - St. Croix National Scenic River,-92.114,46.083
Nelson Dewey State Park,-91.019,42.735
Nelsons Landing - St. Croix National Scenic River,-92.677,45.905
New Glarus Woods State Park,-89.63,42.787
New Prospect - Kettle Moraine State Forest,-88.16,45.648
North Bay Shore Park,-87.781,44.963
North Trout Lake - North Highland/Amer Legion State Forest,-89.646,46.064
North Twin,-90.443,45.281
North Wood County Park,-90.139,44.515
Norway Point Landing - St. Croix National Scenic River,-92.64,45.924
Nugget Lake County Park,-92.219,44.692
Old Veterans Lake County Park,-88.199,45.346
Ottawa Lake - Kettle Moraine State Forest,-88.478,42.939
Otter Lake,-89.548,45.444
Otter Lake County Park,-90.96,45.092
Pattison State Park,-92.117,46.534
Pecatonica River Trails Park,-90.122,42.68
Peninsula State Park,-87.214,45.161
Perch Lake,-91.269,46.405
Perrot State Park,-91.481,44.028
Petenwell Park,-89.956,44.12
Petenwell Wilderness County Park,-89.985,44.154
Phipps Landing - St. Croix National Scenic River,-91.417,46.072
Pier Natural Bridge County Park,-90.363,43.446
Pietrek County Park,-91.458,44.297
Pigeon Creek - Black River State Forest,-90.615,44.212
Pike Lake - Kettle Moraine State Forest,-88.306,43.316
Pine Lake,-88.99,45.688
Pine Point County Park,-91.156,45.246
Pine View Military - Fort McCoy,-90.705,44.028
Pinewoods - Kettle Moraine State Forest,-88.446,42.961
Pioneer Park - Ogema,-90.29,45.443
Pioneer Park - Prairie Farm,-91.985,45.241
Plum Lake - North Highland/Amer Legion State Forest,-89.555,45.993
Point Beach State Forest,-87.515,44.212
Potato River Falls,-90.529,46.463
Potawatomi State Park,-87.415,44.864
Prentice City Park,-90.921,46.582
Razorback Lake - North Highland/Amer Legion State Forest,-89.533,46.023
Reicks Lake Park,-91.933,44.355
Rib Mountain State Park,-89.687,44.921
Richardson Lake,-88.713,45.442
Ridge - Sidie Hollow Park,-90.967,43.539
River Side Park - Berlin,-88.949,43.98
Riverside Landing - St. Croix National Scenic River,-92.246,46.077
Riverside Memorial Park,-91.227,44.298
Riverside Park - New Lisbon,-90.159,43.882
Robb City Park,-90.85,43.32
Roche-A-Cri State Park,-89.812,44.001
Rock Dam Park,-90.851,44.733
Rocky Arbor State Park,-89.802,43.641
Russell Memorial Park,-90.724,44.426
Sailor Lake,-90.277,45.843
Sanders County Park,-87.844,42.676
Sandrock Cliffs - St. Croix National Scenic River,-92.77,45.793
Sandy Beach Lake - North Highland/Amer Legion State Forest,-89.968,46.103
Sara Park,-89.741,45.473
Sawmill Lake County Park,-91.553,45.754
Saxon Harbor County Park,-90.437,46.562
Schomberg Park,-90.156,46.324
Schultz City Park,-90.268,43.729
Sevenmile Lake,-89.043,45.878
Shawano County Fairgrounds,-88.593,44.781
Shawano County Park,-88.489,44.823
Shell Lake Municipal Park,-91.923,45.741
Sherwood Park,-90.371,44.429
Smith Lake County Park,-90.499,45.905
Smith Rapids,-90.172,45.912
Snyder Park,-90.719,44.579
Solberg Lake County Park,-90.4,45.687
Solberg Lake County Park,-90.367,45.763
South Trout Lake - North Highland/Amer Legion State Forest,-89.654,46.021
South Wood County Park,-89.736,44.366
Southworth County Park,-91.617,45.3
Spearhead Point,-90.447,45.328
Spectacle Lake,-89.009,46.01
St. Croix - Governor Knowles State Forest,-92.779,45.772
Starrett Lake - North Highland/Amer Legion State Forest,-89.575,46.025
Stevens Lake,-88.713,45.925
Stock Farm Bridge,-90.715,46.038
Stockholm City Park,-92.263,44.481
Sugar Creek City Campground,-91.102,43.349
Sunrise Ferry Landing - St. Croix National Scenic River,-92.865,45.567
Tarrant City Park,-91.947,44.638
Token Creek County Park,-89.322,43.186
Totogatic Park,-91.94,46.138
Tower Hill State Park,-90.047,43.149
Town of Clover,-91.256,46.836
Trego Town Park,-91.825,45.911
Turtle Lake City Park,-92.143,45.398
Twelve Foot Falls County Park,-88.137,45.581
Twin Bear County Park,-91.305,46.491
Twin Bridge County Park,-88.197,45.316
Twin Lakes,-90.072,45.955
Two Lakes,-91.188,46.296
Upper Gresham Lake - North Highland/Amer Legion State Forest,-89.725,46.072
Upson Community Park,-90.413,46.371
Veterans Memorial Field - Portage,-89.446,43.54
Veterans Memorial Park,-91.115,43.899
Veterans Memorial Park - Crivitz,-88.187,45.265
Victoria Riverside Park - Muscoda,-90.439,43.197
Village Park - Maiden Rock,-92.31,44.559
Wabasso Lake,-90.001,45.973
Waldo Carlson Park,-91.595,45.624
Wanoka,-91.284,46.544
Waubedonia County Park,-87.968,43.468
Waupun Park,-88.754,43.644
Wazee Lake Rec Area,-89.757,44.366
Weber Lake County Park,-90.394,46.409
West Arbutus County Park,-90.725,44.418
West Bass Lake,-88.331,45.778
West End Thompson City Park,-90.905,46.666
West Point,-90.443,45.318
West Star Lake - North Highland/Amer Legion State Forest,-89.475,46.033
White Mound County Campground,-90.095,43.361
Whitewater Lake - Kettle Moraine State Forest,-88.694,42.784
Wild Goose City Park,-88.696,43.413
Wild Rock County Park,-90.804,44.675
Wildcat Mound County Park,-90.81,44.527
Wildcat Mountain State Park,-90.575,43.698
Willow River State Park,-92.691,45.014
Windsor Dam,-88.861,45.93
Wonewoc Legion Park,-90.22,43.659
Wyalusing State Park,-91.116,42.994
Yellowstone Lake State Park,-89.971,42.769
Black Rock State Park,-73.098,41.651
Devils Hopyard State Park,-72.342,41.484
Green Falls - Pachaug State Forest,-71.811,41.534
Hammonasset State Park,-72.556,41.265
Haws Memorial - American Legion State Forest,-73.004,41.935
Hopeville Pond State Park,-71.926,41.602
Housatonic Meadows State Park,-73.377,41.823
Kettletown State Park,-73.205,41.421
Lake Waramaug State Park,-73.384,41.709
Macedonia Brook State Park,-73.494,41.777
Mashamoquet Brook State Park,-71.985,41.859
Mount Misery - Pachaug State Forest,-71.869,41.593
Point Folly - White Memorial,-73.224,41.71
Rocky Neck State Park,-72.243,41.31
Salt Rock State Park,-72.093,41.651
West Thompson Lake,-71.894,41.954
Windmill Hill - White Memorial,-73.216,41.727
Wolf Den - Mashamoquet Brook State Park,-71.971,41.852
Cape Henlopen State Park,-75.117,38.78
Delaware Seashore State Park,-75.066,38.606
Dover AFB Military,-75.457,39.114
Killens Pond State Park,-75.534,38.979
Lums Pond State Park,-75.718,39.548
Soroptimist Park,-75.6,38.645
Trap Pond State Park,-75.476,38.53
Barton Cove,-72.533,42.608
Beartown State Forest,-73.292,42.205
Bourne Scenic City Park,-70.593,41.751
Chester - Blanford State Forest,-72.934,42.254
Clarksburg State Park,-73.076,42.734
DAR State Forest,-72.791,42.456
Erving State Forest,-72.408,42.607
Fourth Cliff Military,-70.706,42.161
Granville State Forest,-72.969,42.053
Hanscom AFB Military,-71.28,42.473
Harold Parker State Forest,-71.091,42.611
Historic Valley,-73.092,42.684
Horseneck Beach State Reservation,-71.041,41.5
Lake Dennison State Park,-72.083,42.648
Massasoit State Park,-70.985,41.87
Mohawk Trail State Forest,-72.941,42.642
Mt. Greylock State Reservation,-73.188,42.632
Myles Standish State Forest,-70.667,41.867
Nickerson State Forest Park,-70.033,41.764
October Mountain State Forest,-73.234,42.336
Otter River State Forest,-72.078,42.626
Pearl Hill State Park,-71.758,42.655
Pittsfield State Forest,-73.32,42.504
Salisbury Beach State Reservation,-70.823,42.842
Savoy Mountain State Forest,-73.047,42.647
Scusset Beach State Park,-70.506,41.778
Shawme Crowell State Forest,-70.514,41.756
Tolland State Forest,-73.05,42.145
Tully Lake,-72.21,42.65
USCG Cape Cod RV,-70.571,41.672
Wells State Park,-72.042,42.141
Westover ARB Military,-72.554,42.19
Willard Brook State Forest,-71.79,42.66
Windsor State Forest,-72.986,42.554
Winter Island Park,-70.869,42.531
Wompatuck State Park,-70.846,42.2
Aberdeen Proving Ground RV Park,-76.159,39.485
Andrews AFB Military,-76.882,38.785
Annapolis Military,-76.472,38.99
Assateague State Park,-75.144,38.229
Bayside - Assateague National Seashore,-75.162,38.208
Big Run State Park,-79.14,39.545
Breezy Point Beach,-76.514,38.618
Brunswick City Campground,-77.613,39.307
Camp Meade RV Military,-76.731,39.095
Cedarville State Forest,-76.818,38.647
Deep Creek Lake State Park,-79.31,39.516
Elk Neck State Park,-75.985,39.48
Fifteen Mile Creek - C and O Canal National Park,-78.385,39.625
Fort Frederick State Park,-78.008,39.604
Gambrill State Park,-77.492,39.459
Goose Creek Military,-76.384,38.289
Green Ridge State Forest - Dispersed,-78.457,39.657
Greenbelt Park,-76.895,38.996
Greenbrier State Park,-77.617,39.536
Hilton - Patapsco Valley State Park,-76.745,39.244
Hollofield - Patapsco Valley State Park,-76.787,39.295
Houck Area - Cunningham Falls State Park,-77.466,39.619
Janes Island State Park,-75.847,38.011
Little Bennett Regional Park,-77.291,39.247
Lost Land Run - Potomac State Forest,-79.272,39.378
Louise F. Cosca Regional Park,-76.912,38.737
Manor Area - Cunningham Falls State Park,-77.436,39.582
Martinak State Park,-75.837,38.865
McCoys Ferry - C and O Canal National Park,-77.969,39.608
Milburn Landing - Pocomoke State Park,-75.491,38.128
Mill Run - Youghiogheny River Lake,-79.386,39.717
New Germany State Park,-79.129,39.631
Oceanside - Assateague National Seashore,-75.156,38.198
Owens Creek - Catoctin Mountain National Park,-77.488,39.653
Point Lookout State Park,-76.331,38.063
Rocky Gap State Park,-78.651,39.696
Savage River State Forest,-79.148,39.619
Shad Landing - Pocomoke State Park,-75.439,38.134
Skippers Point Military,-76.28,39.408
Smallwood State Park,-77.181,38.554
Solomons Navy Military,-76.467,38.34
Spring Gap - C and O Canal National Park,-78.718,39.564
Susquehanna State Park,-76.165,39.612
Swallow Falls State Park,-79.422,39.499
Tuckahoe State Park,-75.932,38.981
Wallman/Laurel Run - Potomac State Forest,-79.269,39.346
Abol - Baxter State Park,-68.962,45.874
Aroostook State Park,-68.003,46.61
Basin,-71.022,44.268
Blackwoods - Acadia National Park,-68.214,44.313
Bradbury Mountain State Park,-70.179,43.9
Camden Hills State Park,-69.047,44.23
Cobscook Bay State Park,-67.153,44.854
Cold River,-71.013,44.265
Crocker Pond,-70.824,44.31
Great Pond Military,-68.282,44.953
Hastings,-70.984,44.352
Katahdin Stream - Baxter State Park,-69.997,45.887
Lake St. George State Park,-69.348,44.398
Lamoine State Park,-68.298,44.456
Lily Bay State Park,-69.542,45.569
Mattawamkeag Wilderness Park,-68.264,45.524
McClellan City Park,-67.859,44.485
Mount Blue State Park,-70.448,44.681
Nesowadnehunk Field - Baxter State Park,-69.078,45.976
Peaks - Kenny State Park,-69.289,45.26
Rangeley Lake State Park,-70.72,44.939
Reversing Falls Park,-67.132,44.882
Riverside Park,-68.593,47.255
Roaring Brook - Baxter State Park,-68.859,45.92
Salmon Point City Campground,-70.68,44.05
Seawall - Acadia National Park,-68.306,44.241
Sebago Lake State Park,-70.546,43.942
South Branch Pond - Baxter State Park,-68.9,46.109
Swans Falls Campground,-70.982,44.036
Trout Brook Farm - Baxter State Park,-68.854,46.167
Wild River,-71.063,44.306
Winslow City Park,-70.113,43.804
Basin,-71.021,44.269
Bear Brook State Park,-71.331,43.115
Big Rock,-71.561,44.049
Blackberry Crossing,-71.245,44.007
Campton,-71.63,43.871
Cannon Mountain RV Park,-71.696,44.177
Cardigan Campsites,-71.884,43.651
Cold River,-71.013,44.265
Coleman State Park,-71.328,44.944
Covered Bridge,-71.232,44.003
Deer Mountain,-71.191,45.191
Dolly Copp,-71.219,44.333
Dry River - Crawford Notch State Park,-71.4,44.178
Ellacoya State Beach and RV Park,-71.355,43.574
Greenfield State Park,-71.887,42.958
Gunstock Area,-71.365,43.546
Hampton Beach State Park,-70.816,42.899
Hancock,-71.594,44.064
Haystack Road,-71.556,44.25
Jigger Johnson,-71.334,43.998
Lafayette - Franconia Notch State Park,-71.685,44.139
Lake Francis State Park,-71.302,45.06
Milan Hill State Park,-71.224,44.572
Mollidgewock State Park,-71.144,44.738
Monadnock State Park,-72.074,42.844
Moose Brook State Park,-71.231,44.4
Mount Sunapee,-72.063,43.321
New Boston Military,-71.622,42.948
Passaconaway,-71.371,43.998
Pawtuckaway State Park,-71.173,43.08
Pillsbury State Park,-72.116,43.234
Russell Pond,-71.649,44.009
Storrs Pond Rec Area,-72.261,43.72
Sugarloaf 1,-71.505,44.26
Sugarloaf 2,-71.504,44.258
Tripoli Rd,-71.636,43.995
Umbagog Lake,-71.05,44.704
Waterville,-71.509,43.942
Wheelock Park Campground,-72.305,42.94
White Lake State Park,-71.225,43.845
White Ledge,-71.214,43.954
Wild River,-71.065,44.305
Wildwood,-71.794,44.075
Zealand,-71.501,44.265
Allaire State Park,-74.131,40.162
Atsion - Wharton State Forest,-74.734,39.743
Bass River State Forest,-74.434,39.624
Belleplain State Forest,-74.849,39.243
Birch Grove,-74.558,39.37
Brendan Byrne State Forest,-74.522,39.872
Bulls Island State Park,-75.038,40.41
Cheesequake State Park,-74.266,40.446
Earle RV Military,-74.157,40.264
Godfrey Bridge - Wharton State Forest,-74.547,39.69
High Point State Park - Sawmill Area,-74.689,41.291
Jenny Jump State Forest,-74.915,40.917
Mahlon Dickerson Reservation,-74.59,41.002
Mohican Walk-In Campsites,-75,41.027
Ocquittunk - Stokes State Forest,-74.762,41.227
Parvin State Park,-75.139,39.509
Range 14 Camp Military - Ft Dix,-74.552,40.001
Sandy Hook - Gateway National Rec Area,-73.991,40.45
Shotwell - Stokes State Forest,-74.795,41.198
Spruce Run Recreation Area,-74.939,40.663
Stephens State Park,-74.81,40.872
Swartswood State Park,-74.82,41.076
Turkey Swamp,-74.298,40.197
Voorhees State Park,-74.887,40.696
Willow Pond Camp Military - Ft Dix,-74.611,40.011
Worthington State Forest,-75.104,41.005
Ausable Point - DEC,-73.423,44.568
Backbone Horse Camp,-76.807,42.485
Battle Row,-73.449,40.762
Bear Spring Mountain - DEC,-75.069,42.118
Beaver Pond - Harriman State Park,-74.07,41.229
Beaverkill - DEC,-74.839,41.979
Blue Mountain Reservation,-73.925,41.27
Blueberry Patch,-76.799,42.484
Blydenburgh Park,-73.222,40.825
Bowman Lake State Park,-75.68,42.522
Buck Pond - DEC,-74.118,44.505
Burnham Point State Park,-76.265,44.163
Buttermilk Falls State Park,-76.521,42.416
Cain Hollow (Quaker Area) - Allegany State Park,-78.846,42.037
Caroga Lake - DEC,-74.468,43.125
Cathedral Pines County Park,-72.943,40.87
Cayuga Lake State Park,-76.753,42.896
Cedar Point State Park,-76.197,44.204
Cedar Point Suffolk County Park,-72.226,41.028
Chenango Valley State Park,-75.818,42.215
Cherry Plain State Park,-73.41,42.622
Clarence Fahnestock State Park,-73.831,41.461
Clute Memorial Park,-76.86,42.384
Coles Creek State Park,-75.14,44.892
Cook County Park,-75.743,42.3
Copake Falls - Taconic State Park,-73.52,42.121
Cranberry Lake - DEC,-74.821,44.197
Croton Point Park,-73.896,41.178
Crown Point - DEC,-73.425,44.025
Cumberland Bay State Park,-73.426,44.725
Cupsogue County Park,-72.738,40.771
Darien Lakes State Park,-78.433,42.902
Delta Lake State Park,-75.417,43.292
Devils Tombstone - DEC,-74.208,42.151
DeWolf Point State Park,-75.997,44.33
Eagle Point - DEC,-73.793,43.748
East Sidney Dam Rec Area,-75.223,42.327
Eel Weir State Park,-75.477,44.63
Eighth Lake - DEC,-74.712,43.763
Evangola State Park,-79.115,42.602
Fair Haven Beach State Park,-76.689,43.343
Fillmore Glen State Park,-76.42,42.7
Fish Creek Pond - DEC,-74.365,44.308
Floyd Bennett Field - Gateway National Rec Area,-73.889,40.582
Forked Lake - DEC,-74.525,43.905
Fort Wadsworth - Gateway National Rec Area,-74.059,40.605
Four Mile Creek State Park,-78.995,43.274
Gilbert Lake State Park,-75.128,42.573
Glimmerglass State Park,-74.869,42.794
Golden Beach - DEC,-74.592,43.817
Golden Hill State Park,-78.483,43.374
Grass Point State Park,-75.995,44.279
Green Lakes State Park,-76.005,43.056
Greenwood County Park,-76.086,42.288
Hamlin Beach State Park,-77.946,43.36
Havana Glen,-76.831,42.337
Hearthstone Point - DEC,-73.694,43.455
Hickories Park,-76.226,42.091
Higley Flow State Park,-74.922,44.496
Hither Hills State Park,-72.016,41.008
Hunts Pond,-75.373,42.595
Indian Island Park,-72.629,40.927
Jacques Cartier State Park,-75.677,44.559
Kanakadea Park - Almond Lake,-77.722,42.342
Keewaydin State Park,-75.93,44.324
Kenneth L. Wilson - DEC,-74.221,42.027
Keuka Lake State Park,-77.13,42.583
Kring Point State Park,-75.855,44.377
Lake Durant - DEC,-74.389,43.838
Lake Eaton - DEC,-74.463,43.988
Lake Erie State Park,-79.429,42.421
Lake George Battleground - DEC,-73.712,43.414
Lake Harris - DEC,-74.13,43.979
Lake Taghkanic State Park,-73.708,42.094
Lakeside Beach State Park,-78.244,43.366
